Reactor name;Reactor type;Reactor design;Assembly identifier;Rod identifier;Sample identifier;Estimated burnup;e. U235;e. Pu;e. Pu239 + Pu241;SFCompo sample ref;Measurement type;Item;Z;A;I;Value;Unit;Concentration;Concentration Unit;Sigma;Uncertainty
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;A;1;5337 MW*d/tUi;0.711 wt%;;;NPD-1|1096|A|1;Isotopic Concentration;Nd148;60;148;0;0.05996;mg/gUi;0.05996;mg/gUi;2;2.03 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;A;1;5337 MW*d/tUi;0.711 wt%;;;NPD-1|1096|A|1;Isotopic Concentration;Pu239;94;239;0;2.323;mg/gUi;2.323;mg/gUi;2;1.06 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;A;1;5337 MW*d/tUi;0.711 wt%;;;NPD-1|1096|A|1;Isotopic Concentration;Pu240;94;240;0;0.6672;mg/gUi;0.6672;mg/gUi;2;1.11 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;A;1;5337 MW*d/tUi;0.711 wt%;;;NPD-1|1096|A|1;Isotopic Concentration;Pu241;94;241;0;0.10705;mg/gUi;0.10705;mg/gUi;2;1.45 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;A;1;5337 MW*d/tUi;0.711 wt%;;;NPD-1|1096|A|1;Isotopic Concentration;Pu242;94;242;0;0.020464;mg/gUi;0.020464;mg/gUi;2;1.56 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;A;1;5337 MW*d/tUi;0.711 wt%;;;NPD-1|1096|A|1;Isotopic Concentration;U235;92;235;0;3.0136;mg/gUi;3.0136;mg/gUi;2;3.25 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;A;1;5337 MW*d/tUi;0.711 wt%;;;NPD-1|1096|A|1;Isotopic Concentration;U236;92;236;0;0.6366;mg/gUi;0.6366;mg/gUi;2;0.34 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;A;1;5337 MW*d/tUi;0.711 wt%;;;NPD-1|1096|A|1;Isotopic Concentration;U238;92;238;0;987.76;mg/gUi;987.76;mg/gUi;2;0.34 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Atom Ratio;Nd148/U238;60;148;0;0.000109;mol/mol;;;2;2 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Atom Ratio;Pu240/Pu239;94;240;0;0.307;mol/mol;;;2;0.33 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Atom Ratio;Pu241/Pu239;94;241;0;0.0505;mol/mol;;;2;1 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Atom Ratio;Pu242/Pu239;94;242;0;0.0105;mol/mol;;;2;1 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Atom Ratio;U235/U238;92;235;0;0.00285;mol/mol;;;2;3.51 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Atom Ratio;U236/U238;92;236;0;0.00066;mol/mol;;;2;15.15 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Atom Ratio;U238/Pu239;92;238;0;428;mol/mol;;;2;1 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Isotopic Concentration;Nd148;60;148;0;0.06711;mg/gUi;0.06711;mg/gUi;2;2.03 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Isotopic Concentration;Pu239;94;239;0;2.3164;mg/gUi;2.3164;mg/gUi;2;1.06 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Isotopic Concentration;Pu240;94;240;0;0.7141;mg/gUi;0.7141;mg/gUi;2;1.11 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Isotopic Concentration;Pu241;94;241;0;0.11796;mg/gUi;0.11796;mg/gUi;2;1.46 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Isotopic Concentration;Pu242;94;242;0;0.024628;mg/gUi;0.024628;mg/gUi;2;1.46 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Isotopic Concentration;U235;92;235;0;2.7781;mg/gUi;2.7781;mg/gUi;2;3.53 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Isotopic Concentration;U236;92;236;0;0.6461;mg/gUi;0.6461;mg/gUi;2;0.35 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;B;1;5976 MW*d/tUi;0.711 wt%;;;NPD-1|1096|B|1;Isotopic Concentration;U238;92;238;0;987.25;mg/gUi;987.25;mg/gUi;2;0.35 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Atom Ratio;Nd148/U238;60;148;0;0.000125;mol/mol;;;2;2 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Atom Ratio;Pu240/Pu239;94;240;0;0.364;mol/mol;;;2;0.27 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Atom Ratio;Pu241/Pu239;94;241;0;0.0698;mol/mol;;;2;1 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Atom Ratio;Pu242/Pu239;94;242;0;0.0188;mol/mol;;;2;1 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Atom Ratio;U235/U238;92;235;0;0.00223;mol/mol;;;2;4.48 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Atom Ratio;U236/U238;92;236;0;0.00078;mol/mol;;;2;12.82 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Atom Ratio;U238/Pu239;92;238;0;404;mol/mol;;;2;1 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Isotopic Concentration;Nd148;60;148;0;0.07662;mg/gUi;0.07662;mg/gUi;2;2.04 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Isotopic Concentration;Pu239;94;239;0;2.452;mg/gUi;2.452;mg/gUi;2;1.07 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Isotopic Concentration;Pu240;94;240;0;0.8963;mg/gUi;0.8963;mg/gUi;2;1.11 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Isotopic Concentration;Pu241;94;241;0;0.17258;mg/gUi;0.17258;mg/gUi;2;1.47 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Isotopic Concentration;Pu242;94;242;0;0.046677;mg/gUi;0.046677;mg/gUi;2;1.47 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Isotopic Concentration;U235;92;235;0;2.172;mg/gUi;2.172;mg/gUi;2;4.5 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Isotopic Concentration;U236;92;236;0;0.7629;mg/gUi;0.7629;mg/gUi;2;0.39 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1096;C;1;6828 MW*d/tUi;0.711 wt%;;;NPD-1|1096|C|1;Isotopic Concentration;U238;92;238;0;986.45;mg/gUi;986.45;mg/gUi;2;0.39 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Atom Ratio;Nd148/U238;60;148;0;0.0000221;mol/mol;;;2;2 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Atom Ratio;Pu240/Pu239;94;240;0;0.0723;mol/mol;;;2;1 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Atom Ratio;Pu241/Pu239;94;241;0;0.0059;mol/mol;;;2;1.69 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Atom Ratio;Pu242/Pu239;94;242;0;0.00032;mol/mol;;;2;31.25 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Atom Ratio;U235/U238;92;235;0;0.00596;mol/mol;;;2;1.68 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Atom Ratio;U236/U238;92;236;0;0.00021;mol/mol;;;2;47.62 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Atom Ratio;U238/Pu239;92;238;0;1090;mol/mol;;;2;1 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Isotopic Concentration;Nd148;60;148;0;0.01362;mg/gUi;0.01362;mg/gUi;2;2 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Isotopic Concentration;Pu239;94;239;0;0.9138;mg/gUi;0.9138;mg/gUi;2;1.01 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Isotopic Concentration;Pu240;94;240;0;0.0663;mg/gUi;0.0663;mg/gUi;2;1.42 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Isotopic Concentration;Pu241;94;241;0;0.00544;mg/gUi;0.00544;mg/gUi;2;1.97 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Isotopic Concentration;Pu242;94;242;0;0.000296;mg/gUi;0.000296;mg/gUi;2;31.27 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Isotopic Concentration;U235;92;235;0;5.837;mg/gUi;5.837;mg/gUi;2;1.68 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Isotopic Concentration;U236;92;236;0;0.2065;mg/gUi;0.2065;mg/gUi;2;0.11 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;A;1;1223 MW*d/tUi;0.711 wt%;;;NPD-1|1129|A|1;Isotopic Concentration;U238;92;238;0;991.9;mg/gUi;991.9;mg/gUi;2;0.11 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Atom Ratio;Nd148/U238;60;148;0;0.0000236;mol/mol;;;2;2 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Atom Ratio;Pu240/Pu239;94;240;0;0.0784;mol/mol;;;2;1 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Atom Ratio;Pu241/Pu239;94;241;0;0.0069;mol/mol;;;2;1.45 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Atom Ratio;Pu242/Pu239;94;242;0;0.00036;mol/mol;;;2;27.78 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Atom Ratio;U235/U238;92;235;0;0.00586;mol/mol;;;2;1.71 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Atom Ratio;U236/U238;92;236;0;0.00023;mol/mol;;;2;43.48 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Atom Ratio;U238/Pu239;92;238;0;1057;mol/mol;;;2;1 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Isotopic Concentration;Nd148;60;148;0;0.01454;mg/gUi;0.01454;mg/gUi;2;2 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Isotopic Concentration;Pu239;94;239;0;0.9423;mg/gUi;0.9423;mg/gUi;2;1.01 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Isotopic Concentration;Pu240;94;240;0;0.0742;mg/gUi;0.0742;mg/gUi;2;1.42 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Isotopic Concentration;Pu241;94;241;0;0.00656;mg/gUi;0.00656;mg/gUi;2;1.76 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Isotopic Concentration;Pu242;94;242;0;0.000343;mg/gUi;0.000343;mg/gUi;2;27.8 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Isotopic Concentration;U235;92;235;0;5.7388;mg/gUi;5.7388;mg/gUi;2;1.71 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Isotopic Concentration;U236;92;236;0;0.2262;mg/gUi;0.2262;mg/gUi;2;0.11 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;B;1;1306 MW*d/tUi;0.711 wt%;;;NPD-1|1129|B|1;Isotopic Concentration;U238;92;238;0;991.85;mg/gUi;991.85;mg/gUi;2;0.11 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;C;1;1622 MW*d/tUi;0.711 wt%;;;NPD-1|1129|C|1;Atom Ratio;Nd148/U238;60;148;0;0.0000293;mol/mol;;;2;2 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;C;1;1622 MW*d/tUi;0.711 wt%;;;NPD-1|1129|C|1;Atom Ratio;Pu240/Pu239;94;240;0;0.0937;mol/mol;;;2;1 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;C;1;1622 MW*d/tUi;0.711 wt%;;;NPD-1|1129|C|1;Atom Ratio;Pu241/Pu239;94;241;0;0.009;mol/mol;;;2;1.11 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;C;1;1622 MW*d/tUi;0.711 wt%;;;NPD-1|1129|C|1;Atom Ratio;Pu242/Pu239;94;242;0;0.00061;mol/mol;;;2;16.39 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;C;1;1622 MW*d/tUi;0.711 wt%;;;NPD-1|1129|C|1;Atom Ratio;U235/U238;92;235;0;0.00552;mol/mol;;;2;1.81 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;C;1;1622 MW*d/tUi;0.711 wt%;;;NPD-1|1129|C|1;Atom Ratio;U236/U238;92;236;0;0.00026;mol/mol;;;2;38.46 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;C;1;1622 MW*d/tUi;0.711 wt%;;;NPD-1|1129|C|1;Atom Ratio;U238/Pu239;92;238;0;871;mol/mol;;;2;1 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;C;1;1622 MW*d/tUi;0.711 wt%;;;NPD-1|1129|C|1;Isotopic Concentration;Nd148;60;148;0;0.01805;mg/gUi;0.01805;mg/gUi;2;2 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;C;1;1622 MW*d/tUi;0.711 wt%;;;NPD-1|1129|C|1;Isotopic Concentration;Pu239;94;239;0;1.1432;mg/gUi;1.1432;mg/gUi;2;1.01 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;C;1;1622 MW*d/tUi;0.711 wt%;;;NPD-1|1129|C|1;Isotopic Concentration;Pu240;94;240;0;0.1076;mg/gUi;0.1076;mg/gUi;2;1.42 %
Nuclear Power Demonstration Reactor-1;CANDU;AECL;1129;C;1;1622 MW*d/tUi;0.711 wt%;;;NPD-1|1129|C|1;Isotopic Concentration;Pu241;94;241;0;0.01038;mg/gUi;0.01038;mg/gUi;2;1.5 %
